"","X","subject","item","list","subexpt","integrated","related","n2num","text","animacy","maincode","dysfluency","LengthChar.Head","LengthChar.Prep","LengthChar.Adj","LengthChar.Noun","LengthPhon.Head","LengthPhon.Prep","LengthPhon.Adj","LengthPhon.Noun","LengthSylHead","LengthSyll.Prep","LengthSyll.Adj","LengthSyll.Noun","Freq1Mil.Head","FreqMil.Prep","FreqMil.Adj","FreqMil.N1","LogFr.Head","LogFreq.Prep","LogFreq.Adj","LogFreq.N1","RelatedHL","RelatedLH","Integrated","errcord","AssPercent.HL.S","AssPercent.HL.P","LNSing.HS","LNSing.HP","LNPlur.HS","LNPlurP.HP","TotalHead1","HeadToLocNSS.Match1","HeadToLocNSP.Match1","TotalHead2","HeadToLocNSS.Match2","HeadToLocNSP.Match2","TotalLocNS1","LocNS1ToHeadS","LocNS1toHeadP","TotalLocNS2","LocNS2ToHeadS","LocNS2toHeadP","TotalLocNP1","LocNP1ToHeadS","LocNP1toHeadP","TotalLocNP2","LocNP2ToHeadS","LocNP2ToHeadP","Plausibility","errnd","errd","errcornd","all.asso","local.asso","res.int","res.rel","res.asshl","res.rel2"
"2543",2543,1020,129,2,"Prop","unint","assoc","plur","The sink near the broken dishes","I",0,"D",4,4,6,6,4,3,6,5,1,1,2,2,8.59,59.14,27.1,11.8,0.98,1.78,1.45,1.11,5,5.33,4,18,0,10,0,0,0,0,40,0,3,40,0,5,20,0,0,20,0,0,20,0,0,20,0,0,5.13,0,0,16,5,6.25,-0.255472221087454,0.409564206559829,0.538444878100375,-1.07718024874799
"2544",2544,1092,129,2,"Prop","unint","assoc","plur","The sink near the broken dishes","I",0,"",4,4,6,6,4,3,6,5,1,1,2,2,8.59,59.14,27.1,11.8,0.98,1.78,1.45,1.11,5,5.33,4,18,0,10,0,0,0,0,40,0,3,40,0,5,20,0,0,20,0,0,20,0,0,20,0,0,5.13,0,0,16,5,6.25,-0.255472221087454,0.409564206559829,0.538444878100375,-1.07718024874799
"2545",2545,1080,129,2,"Prop","unint","assoc","plur","The sink near the broken dishes","I",0,"",4,4,6,6,4,3,6,5,1,1,2,2,8.59,59.14,27.1,11.8,0.98,1.78,1.45,1.11,5,5.33,4,18,0,10,0,0,0,0,40,0,3,40,0,5,20,0,0,20,0,0,20,0,0,20,0,0,5.13,0,0,16,5,6.25,-0.255472221087454,0.409564206559829,0.538444878100375,-1.07718024874799
"2546",2546,1002,129,2,"Prop","unint","assoc","plur","The sink near the broken dishes","I",0,"",4,4,6,6,4,3,6,5,1,1,2,2,8.59,59.14,27.1,11.8,0.98,1.78,1.45,1.11,5,5.33,4,18,0,10,0,0,0,0,40,0,3,40,0,5,20,0,0,20,0,0,20,0,0,20,0,0,5.13,0,0,16,5,6.25,-0.255472221087454,0.409564206559829,0.538444878100375,-1.07718024874799
"2547",2547,1134,129,2,"Prop","unint","assoc","plur","The sink near the broken dishes","I",0,"",4,4,6,6,4,3,6,5,1,1,2,2,8.59,59.14,27.1,11.8,0.98,1.78,1.45,1.11,5,5.33,4,18,0,10,0,0,0,0,40,0,3,40,0,5,20,0,0,20,0,0,20,0,0,20,0,0,5.13,0,0,16,5,6.25,-0.255472221087454,0.409564206559829,0.538444878100375,-1.07718024874799
"2548",2548,1098,129,2,"Prop","unint","assoc","plur","The sink near the broken dishes","I",0,"",4,4,6,6,4,3,6,5,1,1,2,2,8.59,59.14,27.1,11.8,0.98,1.78,1.45,1.11,5,5.33,4,18,0,10,0,0,0,0,40,0,3,40,0,5,20,0,0,20,0,0,20,0,0,20,0,0,5.13,0,0,16,5,6.25,-0.255472221087454,0.409564206559829,0.538444878100375,-1.07718024874799
"2549",2549,1008,129,2,"Prop","unint","assoc","plur","The sink near the broken dishes","I",0,"",4,4,6,6,4,3,6,5,1,1,2,2,8.59,59.14,27.1,11.8,0.98,1.78,1.45,1.11,5,5.33,4,18,0,10,0,0,0,0,40,0,3,40,0,5,20,0,0,20,0,0,20,0,0,20,0,0,5.13,0,0,16,5,6.25,-0.255472221087454,0.409564206559829,0.538444878100375,-1.07718024874799
"2550",2550,1062,129,2,"Prop","unint","assoc","plur","The sink near the broken dishes","I",0,"D",4,4,6,6,4,3,6,5,1,1,2,2,8.59,59.14,27.1,11.8,0.98,1.78,1.45,1.11,5,5.33,4,18,0,10,0,0,0,0,40,0,3,40,0,5,20,0,0,20,0,0,20,0,0,20,0,0,5.13,0,0,16,5,6.25,-0.255472221087454,0.409564206559829,0.538444878100375,-1.07718024874799
"2551",2551,1128,129,2,"Prop","unint","assoc","plur","The sink near the broken dishes","I",0,"",4,4,6,6,4,3,6,5,1,1,2,2,8.59,59.14,27.1,11.8,0.98,1.78,1.45,1.11,5,5.33,4,18,0,10,0,0,0,0,40,0,3,40,0,5,20,0,0,20,0,0,20,0,0,20,0,0,5.13,0,0,16,5,6.25,-0.255472221087454,0.409564206559829,0.538444878100375,-1.07718024874799
"2552",2552,1116,129,2,"Prop","unint","assoc","plur","The sink near the broken dishes","I",0,"",4,4,6,6,4,3,6,5,1,1,2,2,8.59,59.14,27.1,11.8,0.98,1.78,1.45,1.11,5,5.33,4,18,0,10,0,0,0,0,40,0,3,40,0,5,20,0,0,20,0,0,20,0,0,20,0,0,5.13,0,0,16,5,6.25,-0.255472221087454,0.409564206559829,0.538444878100375,-1.07718024874799
"2553",2553,1074,129,2,"Prop","unint","assoc","plur","The sink near the broken dishes","I",0,"",4,4,6,6,4,3,6,5,1,1,2,2,8.59,59.14,27.1,11.8,0.98,1.78,1.45,1.11,5,5.33,4,18,0,10,0,0,0,0,40,0,3,40,0,5,20,0,0,20,0,0,20,0,0,20,0,0,5.13,0,0,16,5,6.25,-0.255472221087454,0.409564206559829,0.538444878100375,-1.07718024874799
"2554",2554,1068,129,2,"Prop","unint","assoc","plur","The sink near the broken dishes","I",0,"",4,4,6,6,4,3,6,5,1,1,2,2,8.59,59.14,27.1,11.8,0.98,1.78,1.45,1.11,5,5.33,4,18,0,10,0,0,0,0,40,0,3,40,0,5,20,0,0,20,0,0,20,0,0,20,0,0,5.13,0,0,16,5,6.25,-0.255472221087454,0.409564206559829,0.538444878100375,-1.07718024874799
"2555",2555,1096,129,6,"Prop","unint","rel","plur","The sink near the broken faucets","I",0,"",4,4,6,7,4,3,6,6,1,1,2,2,8.59,59.14,27.1,0.24,0.98,1.78,1.45,0.09,6.17,6.58,4.74,15,0,0,8.75,0,16.25,0,40,0,0,40,0,0,40,4,0,40,3,0,40,6,0,40,7,0,4.38,1,1,15,5.41666666666667,8.125,-0.187506074660897,0.796975683043735,-0.152746199149691,1.90519485889759
"2556",2556,1066,129,6,"Prop","unint","rel","plur","The sink near the broken faucets","I",0,"",4,4,6,7,4,3,6,6,1,1,2,2,8.59,59.14,27.1,0.24,0.98,1.78,1.45,0.09,6.17,6.58,4.74,15,0,0,8.75,0,16.25,0,40,0,0,40,0,0,40,4,0,40,3,0,40,6,0,40,7,0,4.38,1,1,15,5.41666666666667,8.125,-0.187506074660897,0.796975683043735,-0.152746199149691,1.90519485889759
"2557",2557,1090,129,6,"Prop","unint","rel","plur","The sink near the broken faucets","I",0,"",4,4,6,7,4,3,6,6,1,1,2,2,8.59,59.14,27.1,0.24,0.98,1.78,1.45,0.09,6.17,6.58,4.74,15,0,0,8.75,0,16.25,0,40,0,0,40,0,0,40,4,0,40,3,0,40,6,0,40,7,0,4.38,1,1,15,5.41666666666667,8.125,-0.187506074660897,0.796975683043735,-0.152746199149691,1.90519485889759
"2558",2558,1060,129,6,"Prop","unint","rel","plur","The sink near the broken faucets","I",0,"",4,4,6,7,4,3,6,6,1,1,2,2,8.59,59.14,27.1,0.24,0.98,1.78,1.45,0.09,6.17,6.58,4.74,15,0,0,8.75,0,16.25,0,40,0,0,40,0,0,40,4,0,40,3,0,40,6,0,40,7,0,4.38,1,1,15,5.41666666666667,8.125,-0.187506074660897,0.796975683043735,-0.152746199149691,1.90519485889759
"2559",2559,1018,129,6,"Prop","unint","rel","plur","The sink near the broken faucets","I",0,"",4,4,6,7,4,3,6,6,1,1,2,2,8.59,59.14,27.1,0.24,0.98,1.78,1.45,0.09,6.17,6.58,4.74,15,0,0,8.75,0,16.25,0,40,0,0,40,0,0,40,4,0,40,3,0,40,6,0,40,7,0,4.38,1,1,15,5.41666666666667,8.125,-0.187506074660897,0.796975683043735,-0.152746199149691,1.90519485889759
"2560",2560,1114,129,6,"Prop","unint","rel","plur","The sink near the broken faucets","I",0,"",4,4,6,7,4,3,6,6,1,1,2,2,8.59,59.14,27.1,0.24,0.98,1.78,1.45,0.09,6.17,6.58,4.74,15,0,0,8.75,0,16.25,0,40,0,0,40,0,0,40,4,0,40,3,0,40,6,0,40,7,0,4.38,1,1,15,5.41666666666667,8.125,-0.187506074660897,0.796975683043735,-0.152746199149691,1.90519485889759
"2561",2561,1126,129,6,"Prop","unint","rel","plur","The sink near the broken faucets","I",0,"",4,4,6,7,4,3,6,6,1,1,2,2,8.59,59.14,27.1,0.24,0.98,1.78,1.45,0.09,6.17,6.58,4.74,15,0,0,8.75,0,16.25,0,40,0,0,40,0,0,40,4,0,40,3,0,40,6,0,40,7,0,4.38,1,1,15,5.41666666666667,8.125,-0.187506074660897,0.796975683043735,-0.152746199149691,1.90519485889759
"2562",2562,1048,129,6,"Prop","unint","rel","plur","The sink near the broken faucets","I",0,"",4,4,6,7,4,3,6,6,1,1,2,2,8.59,59.14,27.1,0.24,0.98,1.78,1.45,0.09,6.17,6.58,4.74,15,0,0,8.75,0,16.25,0,40,0,0,40,0,0,40,4,0,40,3,0,40,6,0,40,7,0,4.38,1,1,15,5.41666666666667,8.125,-0.187506074660897,0.796975683043735,-0.152746199149691,1.90519485889759
"2563",2563,1132,129,6,"Prop","unint","rel","plur","The sink near the broken faucets","I",0,"",4,4,6,7,4,3,6,6,1,1,2,2,8.59,59.14,27.1,0.24,0.98,1.78,1.45,0.09,6.17,6.58,4.74,15,0,0,8.75,0,16.25,0,40,0,0,40,0,0,40,4,0,40,3,0,40,6,0,40,7,0,4.38,1,1,15,5.41666666666667,8.125,-0.187506074660897,0.796975683043735,-0.152746199149691,1.90519485889759
"2564",2564,1078,129,6,"Prop","unint","rel","plur","The sink near the broken faucets","I",0,"",4,4,6,7,4,3,6,6,1,1,2,2,8.59,59.14,27.1,0.24,0.98,1.78,1.45,0.09,6.17,6.58,4.74,15,0,0,8.75,0,16.25,0,40,0,0,40,0,0,40,4,0,40,3,0,40,6,0,40,7,0,4.38,1,1,15,5.41666666666667,8.125,-0.187506074660897,0.796975683043735,-0.152746199149691,1.90519485889759
"2565",2565,1012,129,6,"Prop","unint","rel","plur","The sink near the broken faucets","I",1,"",4,4,6,7,4,3,6,6,1,1,2,2,8.59,59.14,27.1,0.24,0.98,1.78,1.45,0.09,6.17,6.58,4.74,15,0,0,8.75,0,16.25,0,40,0,0,40,0,0,40,4,0,40,3,0,40,6,0,40,7,0,4.38,1,1,15,5.41666666666667,8.125,-0.187506074660897,0.796975683043735,-0.152746199149691,1.90519485889759
"2566",2566,1036,129,6,"Prop","unint","rel","plur","The sink near the broken faucets","I",0,"",4,4,6,7,4,3,6,6,1,1,2,2,8.59,59.14,27.1,0.24,0.98,1.78,1.45,0.09,6.17,6.58,4.74,15,0,0,8.75,0,16.25,0,40,0,0,40,0,0,40,4,0,40,3,0,40,6,0,40,7,0,4.38,1,1,15,5.41666666666667,8.125,-0.187506074660897,0.796975683043735,-0.152746199149691,1.90519485889759
"2567",2567,1108,129,6,"Prop","unint","rel","plur","The sink near the broken faucets","I",0,"",4,4,6,7,4,3,6,6,1,1,2,2,8.59,59.14,27.1,0.24,0.98,1.78,1.45,0.09,6.17,6.58,4.74,15,0,0,8.75,0,16.25,0,40,0,0,40,0,0,40,4,0,40,3,0,40,6,0,40,7,0,4.38,1,1,15,5.41666666666667,8.125,-0.187506074660897,0.796975683043735,-0.152746199149691,1.90519485889759
"2568",2568,1102,129,6,"Prop","unint","rel","plur","The sink near the broken faucets","I",0,"",4,4,6,7,4,3,6,6,1,1,2,2,8.59,59.14,27.1,0.24,0.98,1.78,1.45,0.09,6.17,6.58,4.74,15,0,0,8.75,0,16.25,0,40,0,0,40,0,0,40,4,0,40,3,0,40,6,0,40,7,0,4.38,1,1,15,5.41666666666667,8.125,-0.187506074660897,0.796975683043735,-0.152746199149691,1.90519485889759
"2569",2569,1054,129,6,"Prop","unint","rel","plur","The sink near the broken faucets","I",0,"",4,4,6,7,4,3,6,6,1,1,2,2,8.59,59.14,27.1,0.24,0.98,1.78,1.45,0.09,6.17,6.58,4.74,15,0,0,8.75,0,16.25,0,40,0,0,40,0,0,40,4,0,40,3,0,40,6,0,40,7,0,4.38,1,1,15,5.41666666666667,8.125,-0.187506074660897,0.796975683043735,-0.152746199149691,1.90519485889759
"2570",2570,1100,129,4,"Prop","unint","unrel","plur","The sink near the broken tiles","I",0,"",4,4,6,5,4,3,6,5,1,1,2,1,8.59,59.14,27.1,1.65,0.98,1.78,1.45,0.42,4.83,3.83,3.25,18,0,0,0,0,0,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.75,0,0,17,0,0,-0.907826276551142,1.03272825066398,-0.0941171021282477,0.565194858897591
"2571",2571,1016,129,4,"Prop","unint","unrel","plur","The sink near the broken tiles","I",0,"",4,4,6,5,4,3,6,5,1,1,2,1,8.59,59.14,27.1,1.65,0.98,1.78,1.45,0.42,4.83,3.83,3.25,18,0,0,0,0,0,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.75,0,0,17,0,0,-0.907826276551142,1.03272825066398,-0.0941171021282477,0.565194858897591
"2572",2572,1046,129,4,"Prop","unint","unrel","plur","The sink near the broken tiles","I",0,"",4,4,6,5,4,3,6,5,1,1,2,1,8.59,59.14,27.1,1.65,0.98,1.78,1.45,0.42,4.83,3.83,3.25,18,0,0,0,0,0,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.75,0,0,17,0,0,-0.907826276551142,1.03272825066398,-0.0941171021282477,0.565194858897591
"2573",2573,1070,129,4,"Prop","unint","unrel","plur","The sink near the broken tiles","I",0,"",4,4,6,5,4,3,6,5,1,1,2,1,8.59,59.14,27.1,1.65,0.98,1.78,1.45,0.42,4.83,3.83,3.25,18,0,0,0,0,0,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.75,0,0,17,0,0,-0.907826276551142,1.03272825066398,-0.0941171021282477,0.565194858897591
"2574",2574,1076,129,4,"Prop","unint","unrel","plur","The sink near the broken tiles","I",0,"",4,4,6,5,4,3,6,5,1,1,2,1,8.59,59.14,27.1,1.65,0.98,1.78,1.45,0.42,4.83,3.83,3.25,18,0,0,0,0,0,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.75,0,0,17,0,0,-0.907826276551142,1.03272825066398,-0.0941171021282477,0.565194858897591
"2575",2575,1028,129,4,"Prop","unint","unrel","plur","The sink near the broken tiles","I",0,"",4,4,6,5,4,3,6,5,1,1,2,1,8.59,59.14,27.1,1.65,0.98,1.78,1.45,0.42,4.83,3.83,3.25,18,0,0,0,0,0,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.75,0,0,17,0,0,-0.907826276551142,1.03272825066398,-0.0941171021282477,0.565194858897591
"2576",2576,1034,129,4,"Prop","unint","unrel","plur","The sink near the broken tiles","I",0,"",4,4,6,5,4,3,6,5,1,1,2,1,8.59,59.14,27.1,1.65,0.98,1.78,1.45,0.42,4.83,3.83,3.25,18,0,0,0,0,0,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.75,0,0,17,0,0,-0.907826276551142,1.03272825066398,-0.0941171021282477,0.565194858897591
"2577",2577,1106,129,4,"Prop","unint","unrel","plur","The sink near the broken tiles","I",0,"",4,4,6,5,4,3,6,5,1,1,2,1,8.59,59.14,27.1,1.65,0.98,1.78,1.45,0.42,4.83,3.83,3.25,18,0,0,0,0,0,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.75,0,0,17,0,0,-0.907826276551142,1.03272825066398,-0.0941171021282477,0.565194858897591
"2578",2578,1124,129,4,"Prop","unint","unrel","plur","The sink near the broken tiles","I",0,"",4,4,6,5,4,3,6,5,1,1,2,1,8.59,59.14,27.1,1.65,0.98,1.78,1.45,0.42,4.83,3.83,3.25,18,0,0,0,0,0,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.75,0,0,17,0,0,-0.907826276551142,1.03272825066398,-0.0941171021282477,0.565194858897591
"2579",2579,1064,129,4,"Prop","unint","unrel","plur","The sink near the broken tiles","I",0,"",4,4,6,5,4,3,6,5,1,1,2,1,8.59,59.14,27.1,1.65,0.98,1.78,1.45,0.42,4.83,3.83,3.25,18,0,0,0,0,0,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.75,0,0,17,0,0,-0.907826276551142,1.03272825066398,-0.0941171021282477,0.565194858897591
"2580",2580,1004,129,4,"Prop","unint","unrel","plur","The sink near the broken tiles","I",0,"",4,4,6,5,4,3,6,5,1,1,2,1,8.59,59.14,27.1,1.65,0.98,1.78,1.45,0.42,4.83,3.83,3.25,18,0,0,0,0,0,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.75,0,0,17,0,0,-0.907826276551142,1.03272825066398,-0.0941171021282477,0.565194858897591
"2581",2581,1130,129,4,"Prop","unint","unrel","plur","The sink near the broken tiles","I",0,"",4,4,6,5,4,3,6,5,1,1,2,1,8.59,59.14,27.1,1.65,0.98,1.78,1.45,0.42,4.83,3.83,3.25,18,0,0,0,0,0,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.75,0,0,17,0,0,-0.907826276551142,1.03272825066398,-0.0941171021282477,0.565194858897591
"2582",2582,1118,129,4,"Prop","unint","unrel","plur","The sink near the broken tiles","I",0,"",4,4,6,5,4,3,6,5,1,1,2,1,8.59,59.14,27.1,1.65,0.98,1.78,1.45,0.42,4.83,3.83,3.25,18,0,0,0,0,0,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.75,0,0,17,0,0,-0.907826276551142,1.03272825066398,-0.0941171021282477,0.565194858897591
"2583",2583,1040,129,4,"Prop","unint","unrel","plur","The sink near the broken tiles","I",0,"",4,4,6,5,4,3,6,5,1,1,2,1,8.59,59.14,27.1,1.65,0.98,1.78,1.45,0.42,4.83,3.83,3.25,18,0,0,0,0,0,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.75,0,0,17,0,0,-0.907826276551142,1.03272825066398,-0.0941171021282477,0.565194858897591
"2584",2584,1010,129,4,"Prop","unint","unrel","plur","The sink near the broken tiles","I",0,"",4,4,6,5,4,3,6,5,1,1,2,1,8.59,59.14,27.1,1.65,0.98,1.78,1.45,0.42,4.83,3.83,3.25,18,0,0,0,0,0,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.75,0,0,17,0,0,-0.907826276551142,1.03272825066398,-0.0941171021282477,0.565194858897591
"2585",2585,1022,129,4,"Prop","unint","unrel","plur","The sink near the broken tiles","I",0,"D",4,4,6,5,4,3,6,5,1,1,2,1,8.59,59.14,27.1,1.65,0.98,1.78,1.45,0.42,4.83,3.83,3.25,18,0,0,0,0,0,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.75,0,0,17,0,0,-0.907826276551142,1.03272825066398,-0.0941171021282477,0.565194858897591
"2586",2586,1088,129,4,"Prop","unint","unrel","plur","The sink near the broken tiles","I",0,"",4,4,6,5,4,3,6,5,1,1,2,1,8.59,59.14,27.1,1.65,0.98,1.78,1.45,0.42,4.83,3.83,3.25,18,0,0,0,0,0,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.75,0,0,17,0,0,-0.907826276551142,1.03272825066398,-0.0941171021282477,0.565194858897591
"2587",2587,1094,129,4,"Prop","unint","unrel","plur","The sink near the broken tiles","I",0,"",4,4,6,5,4,3,6,5,1,1,2,1,8.59,59.14,27.1,1.65,0.98,1.78,1.45,0.42,4.83,3.83,3.25,18,0,0,0,0,0,0,40,0,0,40,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.75,0,0,17,0,0,-0.907826276551142,1.03272825066398,-0.0941171021282477,0.565194858897591
"2588",2588,1124,145,4,"Prop","unint","rel","plur","The skeleton near the large bones","I",0,"",8,4,5,5,8,3,5,4,3,1,1,1,4.33,59.14,38.49,30.29,0.73,1.78,1.6,1.5,6.83,6.88,4.66,16,1.25,20,7.5,0,15,0,40,1,9,40,0,7,40,3,0,40,3,0,40,10,0,40,2,0,5.19,0,0,15,13.75,14.375,-0.646602094625406,1.61252841826421,0.414282620137113,-0.0813782531503033
"2589",2589,1076,145,4,"Prop","unint","rel","plur","The skeleton near the large bones","I",0,"",8,4,5,5,8,3,5,4,3,1,1,1,4.33,59.14,38.49,30.29,0.73,1.78,1.6,1.5,6.83,6.88,4.66,16,1.25,20,7.5,0,15,0,40,1,9,40,0,7,40,3,0,40,3,0,40,10,0,40,2,0,5.19,0,0,15,13.75,14.375,-0.646602094625406,1.61252841826421,0.414282620137113,-0.0813782531503033
"2590",2590,1100,145,4,"Prop","unint","rel","plur","The skeleton near the large bones","I",0,"",8,4,5,5,8,3,5,4,3,1,1,1,4.33,59.14,38.49,30.29,0.73,1.78,1.6,1.5,6.83,6.88,4.66,16,1.25,20,7.5,0,15,0,40,1,9,40,0,7,40,3,0,40,3,0,40,10,0,40,2,0,5.19,0,0,15,13.75,14.375,-0.646602094625406,1.61252841826421,0.414282620137113,-0.0813782531503033
"2591",2591,1112,145,4,"Prop","unint","rel","plur","The skeleton near the large bones","I",0,"",8,4,5,5,8,3,5,4,3,1,1,1,4.33,59.14,38.49,30.29,0.73,1.78,1.6,1.5,6.83,6.88,4.66,16,1.25,20,7.5,0,15,0,40,1,9,40,0,7,40,3,0,40,3,0,40,10,0,40,2,0,5.19,0,0,15,13.75,14.375,-0.646602094625406,1.61252841826421,0.414282620137113,-0.0813782531503033
"2592",2592,1028,145,4,"Prop","unint","rel","plur","The skeleton near the large bones","I",0,"",8,4,5,5,8,3,5,4,3,1,1,1,4.33,59.14,38.49,30.29,0.73,1.78,1.6,1.5,6.83,6.88,4.66,16,1.25,20,7.5,0,15,0,40,1,9,40,0,7,40,3,0,40,3,0,40,10,0,40,2,0,5.19,0,0,15,13.75,14.375,-0.646602094625406,1.61252841826421,0.414282620137113,-0.0813782531503033
"2593",2593,1088,145,4,"Prop","unint","rel","plur","The skeleton near the large bones","I",0,"",8,4,5,5,8,3,5,4,3,1,1,1,4.33,59.14,38.49,30.29,0.73,1.78,1.6,1.5,6.83,6.88,4.66,16,1.25,20,7.5,0,15,0,40,1,9,40,0,7,40,3,0,40,3,0,40,10,0,40,2,0,5.19,0,0,15,13.75,14.375,-0.646602094625406,1.61252841826421,0.414282620137113,-0.0813782531503033
"2594",2594,1022,145,4,"Prop","unint","rel","plur","The skeleton near the large bones","I",0,"D",8,4,5,5,8,3,5,4,3,1,1,1,4.33,59.14,38.49,30.29,0.73,1.78,1.6,1.5,6.83,6.88,4.66,16,1.25,20,7.5,0,15,0,40,1,9,40,0,7,40,3,0,40,3,0,40,10,0,40,2,0,5.19,0,0,15,13.75,14.375,-0.646602094625406,1.61252841826421,0.414282620137113,-0.0813782531503033
"2595",2595,1058,145,4,"Prop","unint","rel","plur","The skeleton near the large bones","I",0,"",8,4,5,5,8,3,5,4,3,1,1,1,4.33,59.14,38.49,30.29,0.73,1.78,1.6,1.5,6.83,6.88,4.66,16,1.25,20,7.5,0,15,0,40,1,9,40,0,7,40,3,0,40,3,0,40,10,0,40,2,0,5.19,0,0,15,13.75,14.375,-0.646602094625406,1.61252841826421,0.414282620137113,-0.0813782531503033
"2596",2596,1130,145,4,"Prop","unint","rel","plur","The skeleton near the large bones","I",0,"",8,4,5,5,8,3,5,4,3,1,1,1,4.33,59.14,38.49,30.29,0.73,1.78,1.6,1.5,6.83,6.88,4.66,16,1.25,20,7.5,0,15,0,40,1,9,40,0,7,40,3,0,40,3,0,40,10,0,40,2,0,5.19,0,0,15,13.75,14.375,-0.646602094625406,1.61252841826421,0.414282620137113,-0.0813782531503033
"2597",2597,1010,145,4,"Prop","unint","rel","plur","The skeleton near the large bones","I",0,"",8,4,5,5,8,3,5,4,3,1,1,1,4.33,59.14,38.49,30.29,0.73,1.78,1.6,1.5,6.83,6.88,4.66,16,1.25,20,7.5,0,15,0,40,1,9,40,0,7,40,3,0,40,3,0,40,10,0,40,2,0,5.19,0,0,15,13.75,14.375,-0.646602094625406,1.61252841826421,0.414282620137113,-0.0813782531503033
"2598",2598,1070,145,4,"Prop","unint","rel","plur","The skeleton near the large bones","I",0,"",8,4,5,5,8,3,5,4,3,1,1,1,4.33,59.14,38.49,30.29,0.73,1.78,1.6,1.5,6.83,6.88,4.66,16,1.25,20,7.5,0,15,0,40,1,9,40,0,7,40,3,0,40,3,0,40,10,0,40,2,0,5.19,0,0,15,13.75,14.375,-0.646602094625406,1.61252841826421,0.414282620137113,-0.0813782531503033
"2599",2599,1118,145,4,"Prop","unint","rel","plur","The skeleton near the large bones","I",0,"",8,4,5,5,8,3,5,4,3,1,1,1,4.33,59.14,38.49,30.29,0.73,1.78,1.6,1.5,6.83,6.88,4.66,16,1.25,20,7.5,0,15,0,40,1,9,40,0,7,40,3,0,40,3,0,40,10,0,40,2,0,5.19,0,0,15,13.75,14.375,-0.646602094625406,1.61252841826421,0.414282620137113,-0.0813782531503033
"2600",2600,1052,145,4,"Prop","unint","rel","plur","The skeleton near the large bones","I",0,"",8,4,5,5,8,3,5,4,3,1,1,1,4.33,59.14,38.49,30.29,0.73,1.78,1.6,1.5,6.83,6.88,4.66,16,1.25,20,7.5,0,15,0,40,1,9,40,0,7,40,3,0,40,3,0,40,10,0,40,2,0,5.19,0,0,15,13.75,14.375,-0.646602094625406,1.61252841826421,0.414282620137113,-0.0813782531503033
"2601",2601,1094,145,4,"Prop","unint","rel","plur","The skeleton near the large bones","I",0,"",8,4,5,5,8,3,5,4,3,1,1,1,4.33,59.14,38.49,30.29,0.73,1.78,1.6,1.5,6.83,6.88,4.66,16,1.25,20,7.5,0,15,0,40,1,9,40,0,7,40,3,0,40,3,0,40,10,0,40,2,0,5.19,0,0,15,13.75,14.375,-0.646602094625406,1.61252841826421,0.414282620137113,-0.0813782531503033
"2602",2602,1004,145,4,"Prop","unint","rel","plur","The skeleton near the large bones","I",0,"",8,4,5,5,8,3,5,4,3,1,1,1,4.33,59.14,38.49,30.29,0.73,1.78,1.6,1.5,6.83,6.88,4.66,16,1.25,20,7.5,0,15,0,40,1,9,40,0,7,40,3,0,40,3,0,40,10,0,40,2,0,5.19,0,0,15,13.75,14.375,-0.646602094625406,1.61252841826421,0.414282620137113,-0.0813782531503033
"2603",2603,1082,145,4,"Prop","unint","rel","plur","The skeleton near the large bones","I",0,"",8,4,5,5,8,3,5,4,3,1,1,1,4.33,59.14,38.49,30.29,0.73,1.78,1.6,1.5,6.83,6.88,4.66,16,1.25,20,7.5,0,15,0,40,1,9,40,0,7,40,3,0,40,3,0,40,10,0,40,2,0,5.19,0,0,15,13.75,14.375,-0.646602094625406,1.61252841826421,0.414282620137113,-0.0813782531503033
